tf_idx,target_idx,label
2957,4708,1
12378,12178,1
6377,6146,0
9805,12036,0
6378,11646,0
12162,11621,0
423,8229,1
6883,1963,0
2392,4439,0
2989,8582,0
2957,12080,1
6657,2005,0
6861,8294,0
12124,2081,0
12340,6659,0
2282,5771,1
10389,3616,1
3586,3894,0
10526,2740,0
11733,9756,0
11077,7722,1
8425,7961,0
2979,10585,1
6883,921,0
1354,369,0
5711,10405,0
2285,7678,0
2921,4374,1
8986,1095,0
3133,11010,1
742,5992,0
6851,2461,0
6085,9156,1
12557,11785,1
12270,1009,0
9916,1375,1
6853,11807,1
4625,6554,1
8036,9141,0
6682,10589,0
10166,7001,1
9925,8192,1
3135,4424,1
564,10167,1
6878,1499,1
6664,12362,0
7958,8233,1
10389,7975,1
8600,2345,1
3847,8707,0
10462,6133,0
9925,11803,1
6856,594,0
9995,7088,0
6085,12312,1
6856,8137,0
4313,8791,0
2284,7119,0
11528,3975,1
9995,1905,1
6856,4673,1
2958,7998,0
10389,358,1
12442,10562,0
2957,4969,0
4613,10484,1
6138,3498,1
2979,7091,0
566,1596,1
6683,4950,0
9996,12574,1
6374,1246,1
10618,9950,0
12378,532,1
8427,7055,0
9920,4536,0
9922,484,0
3778,6867,0
10618,2886,1
10501,5512,0
6853,1308,0
9925,45,1
3729,11749,0
2921,12418,0
6672,6383,1
3258,1877,0
4856,9762,0
7958,637,1
10650,5379,0
4308,19,0
4619,10389,0
5835,11635,1
3135,1248,1
6670,7049,0
5712,9042,1
3133,6088,1
2960,8827,1
4421,6495,0
2957,2496,1
4613,10977,0
2284,11617,0
11833,6561,0
3846,7606,1
9033,3101,0
5711,10401,0
11833,8786,1
10474,11218,0
9996,2234,1
12652,9502,0
6383,6786,1
8601,7811,1
3135,5844,1
4668,9115,0
3137,5453,0
9925,4317,1
6754,11508,0
564,892,0
12162,5265,0
2349,1022,0
2281,8388,1
2957,11855,1
4858,6423,0
10527,2523,0
12162,5670,0
9916,242,1
10527,7916,0
12124,10528,0
1355,2840,0
5947,4384,1
12662,2741,0
10167,7454,1
6754,6382,0
11732,9265,1
6858,1792,1
8986,12669,0
3683,7781,0
6856,558,1
10527,8854,0
5933,7866,0
10389,4424,1
4142,7999,1
10620,6346,1
9916,2086,1
10650,12030,0
9732,9069,0
9805,7301,0
3135,3760,1
10389,1898,1
10389,2070,1
3133,7657,1
6673,6858,0
6683,8626,0
2991,10712,0
5707,10428,1
5711,8453,0
9806,2488,1
5710,3970,0
3078,4277,1
7836,10321,1
565,4623,1
7958,395,0
2957,10491,1
8243,1592,0
9734,1302,1
6085,2175,1
6085,12302,1
6085,9252,1
6878,10535,1
475,2524,1
11529,3678,0
2537,3190,1
6754,9033,0
6659,11295,0
2283,8718,0
12378,841,0
10462,3285,0
11528,3420,0
3846,7386,1
9816,8190,0
6085,6616,1
9916,3692,1
11833,9512,1
6673,1257,1
3749,8148,0
5711,10529,1
2540,10759,1
4308,2980,1
742,2209,0
6411,10436,0
7251,9743,1
6085,3139,1
3778,5627,0
6672,2314,1
12378,2471,1
6374,3337,0
9995,6128,1
3133,9212,1
9913,7570,1
9033,4590,0
8987,7649,1
7384,10542,1
3683,11773,1
9916,3134,0
2504,1970,0
564,8658,0
10168,10105,0
9916,11772,1
6085,6659,1
7958,6820,0
4309,9969,0
12700,8151,0
6085,2062,1
3778,6099,1
4622,3100,0
6863,2998,0
564,7639,1
3135,2384,1
2957,5707,1
10069,11981,0
10527,2235,1
3787,3875,0
7612,4271,0
11528,974,1
2507,6267,0
9913,2991,0
4615,12611,0
3135,685,1
2504,7124,0
3787,7695,0
10500,8066,1
2957,11951,1
2507,2091,1
2987,7370,1
11077,9017,0
4622,1182,1
3683,10946,0
5947,7042,0
12366,739,0
12135,3575,0
2972,7928,0
2537,6139,0
4420,3721,0
8987,12073,1
2957,7256,1
2392,11059,1
11078,9828,0
3846,7323,0
10499,2031,1
6275,11075,0
2977,6662,0
12595,12450,0
10389,4356,1
10650,7148,0
9734,9547,1
3133,2554,1
9816,12330,0
3799,7244,0
3133,2264,1
564,2542,1
7958,1401,1
566,8468,0
10389,11653,0
10474,4148,1
2392,5797,0
2394,2700,0
12652,11282,0
12378,8627,1
3648,6234,0
2553,8750,0
3078,8170,0
6411,12620,0
9916,5935,1
12563,2559,0
6856,9454,1
9996,5055,0
3720,3420,0
9995,9211,0
2554,11031,0
3522,4777,0
6852,10290,0
11077,4424,1
2972,11778,0
8601,678,1
5667,12619,0
12366,11760,1
8575,1307,1
669,88,0
10389,2732,0
5835,1746,1
6370,6473,0
12135,1336,1
10069,7376,1
2507,6923,1
12162,10488,0
10502,7030,0
7833,8989,0
7958,6565,1
3648,276,0
3133,8195,1
9925,12033,0
6383,1898,1
7252,12138,1
12340,11641,1
6085,8524,1
8425,2354,0
6672,2990,0
8425,5749,1
8558,4197,1
5711,11390,0
5711,8318,0
9806,11508,0
9916,9213,1
8243,1269,0
4253,12580,0
4613,528,0
423,10042,0
10585,12549,0
6672,7937,0
509,6739,1
6383,8668,1
12595,7891,0
2393,3746,0
2507,9615,0
3787,12192,0
6862,7030,0
2957,6672,1
12366,5314,0
3133,7099,1
7836,297,0
6374,8653,1
3133,4566,1
10527,9990,0
3135,3212,1
2558,2294,1
8425,9407,1
742,12499,0
10499,5851,1
6670,10813,0
6852,5714,0
10389,4499,1
423,594,1
2989,9756,0
2972,12409,0
12322,10726,0
1353,682,0
6378,5782,0
5930,169,0
3586,10949,0
11833,7607,1
10389,1630,0
9925,4348,1
7261,12168,0
6853,9311,0
2540,677,1
11078,10320,1
6383,11137,0
3846,5081,0
2553,1531,0
10503,10638,0
9930,8945,0
6683,4781,1
8999,3785,0
3135,3902,1
9995,1500,1
6085,4535,1
5947,1597,1
5835,7852,1
2957,10158,1
12322,10932,0
5711,1687,1
4420,5775,0
10066,2244,1
565,12138,1
9920,10978,0
5834,3284,0
10069,10386,1
6754,5697,0
11732,9245,1
4538,4149,0
3648,4311,0
12162,2488,1
2504,9395,0
4314,1507,0
5707,10532,1
7958,162,1
475,11677,0
1355,8967,1
2921,7366,1
4857,4061,0
8425,8724,0
3133,9219,1
8575,10206,1
12083,5684,0
2977,8644,0
9453,4217,0
2285,796,0
10526,7205,1
6883,9308,0
12595,12389,1
8425,3127,1
12162,4008,0
2980,567,1
3729,8266,0
2281,9330,1
2957,9956,1
6862,3498,1
4421,11542,0
3720,8757,0
3522,7688,0
2281,12022,1
10618,9482,0
12146,3857,1
3749,1719,1
4613,4780,0
6672,10184,1
423,5643,1
7252,10287,0
6442,7558,0
6544,7142,1
2980,10720,0
8243,3770,0
4622,10629,1
6138,7386,1
6663,2556,0
6862,4872,1
4538,1904,1
5837,681,1
10474,2688,0
4421,4460,0
4622,5363,0
2281,9755,1
12270,10529,0
3799,11959,0
8601,591,0
7250,5567,0
2959,12138,1
1345,5880,0
3135,10714,1
9924,8791,0
8999,1961,0
6664,11934,0
10168,4696,0
7842,6113,1
742,9217,1
2281,11795,1
2957,80,1
6658,11219,0
2988,12030,0
2921,6923,1
2343,4186,0
10474,1845,1
2282,12183,0
4309,8582,0
1829,9508,0
2957,8195,1
9925,6673,1
6411,9792,0
11529,12347,0
12328,11888,0
7830,578,0
2540,8009,0
2959,6776,0
5707,5024,0
4668,2788,1
2507,6802,1
10526,12204,0
12162,202,1
12563,12302,0
3133,6863,1
10474,9240,0
3586,3301,1
6672,10722,0
6663,9878,1
10069,330,1
12383,700,0
2921,3743,1
687,8653,1
3135,11031,1
9933,4273,0
10389,10526,1
2957,1134,1
5933,3242,0
5933,3181,0
742,1749,0
9995,1029,1
10389,10422,1
9995,3367,1
2507,8827,1
4314,9196,1
6672,10058,1
7842,1705,1
2288,11533,0
10502,10430,0
3133,3616,1
9916,1327,1
6878,6053,0
7842,2288,1
5947,6561,0
2959,2731,0
8243,4310,0
1345,287,0
3670,9,0
3135,5766,1
6683,2256,0
6863,3585,0
9920,2474,0
10503,9216,0
12378,6309,1
3133,11885,1
2987,11540,0
2991,11969,0
8243,10201,0
10503,6898,0
565,1212,0
4310,3596,0
4308,11845,0
5933,108,0
5707,4195,1
12328,6569,0
9916,6739,1
7958,1691,1
10618,4655,0
4421,6888,0
10590,7776,1
9916,8408,1
8600,4273,1
12442,2922,1
3133,8718,1
10620,513,1
6754,8664,0
10590,370,1
6663,2245,0
3586,3602,0
4622,4745,1
6374,6598,0
4858,141,0
3135,384,1
6672,3184,0
2957,7583,1
10585,5848,0
7251,3998,0
12378,1608,1
2957,1163,1
2957,247,1
5834,10167,1
3133,1829,1
12328,2935,0
12378,11078,1
2988,7966,1
5711,10721,1
475,1499,1
8987,1327,1
6374,11856,0
3135,8599,1
9735,9999,1
3135,12172,1
6867,4431,0
12442,5569,0
6085,5912,1
12593,12135,0
9805,10472,0
4623,4370,0
10167,6548,1
1989,1380,0
9995,6263,1
2283,8203,1
9806,777,0
2991,8306,0
2957,7304,1
12146,12220,1
9816,6979,1
6374,711,1
475,3073,1
6672,12061,1
5712,6263,0
423,6518,1
8558,10334,0
10502,7958,0
9925,7916,0
9925,1337,1
2957,6616,1
6852,5112,0
6663,5204,0
2921,8618,1
4622,1156,0
6683,11624,1
2281,9342,1
475,7024,0
3135,5912,1
2957,2584,1
7956,1430,0
9995,8507,1
10499,11820,1
10166,7240,1
12124,5945,0
6374,11937,1
4625,554,1
9734,6129,1
12038,441,0
2288,1585,0
6852,1726,0
10502,11776,0
6383,5872,1
10527,5590,0
423,11834,1
6377,12013,0
2957,3696,1
11733,5577,0
3135,2063,1
3137,6647,0
10167,2560,1
12378,7593,1
12378,8264,1
9916,4139,1
3133,6667,1
10590,12602,0
6878,1034,1
2957,10328,1
2959,2682,0
742,5178,0
9916,8554,0
12593,1086,0
10620,11644,0
8243,1960,0
566,8962,0
12118,1002,0
423,133,1
6275,3837,0
4420,7585,0
8427,1007,0
4313,9469,0
9924,4209,0
12595,9746,0
7250,10872,0
1354,9045,0
3778,3987,0
8425,11768,0
12124,1625,0
2558,7639,1
3799,1009,0
8987,4183,1
6864,2892,1
2921,2396,1
5707,8463,0
564,6516,0
4304,2361,1
2447,160,0
9933,2329,0
10066,7377,1
4308,4312,1
5710,12287,1
3774,8503,0
707,1608,1
4142,7577,1
2507,531,1
7958,4129,0
8999,9900,1
6657,1737,0
10167,9818,0
669,4197,1
4615,1365,0
10167,1898,1
4421,1998,0
6672,128,1
3749,8500,1
5930,10229,0
11833,5426,0
10167,3567,1
6442,3200,0
7833,7715,0
742,10652,0
4615,12283,0
10389,2246,1
6138,7958,0
7842,301,1
4142,10564,1
10499,10110,1
4309,2524,1
6659,4195,1
9455,5622,0
5835,6383,1
9995,1762,1
6862,7667,1
6878,3722,0
7251,6787,0
4420,4623,1
6815,7799,0
6664,7906,0
7252,8988,0
2977,2893,1
10618,7935,1
10590,6378,1
1353,5530,0
6815,2768,0
12270,9820,0
6085,11647,0
2504,898,0
11733,1820,0
9933,617,1
12378,146,1
6815,2104,0
5710,2030,0
6863,6825,0
6383,2879,1
3648,5298,0
9805,7455,0
3133,2947,1
12146,3189,0
8558,2091,1
5930,8680,1
5667,3318,1
5835,8387,0
5837,2021,0
10526,10878,1
2991,5248,0
6085,3220,1
8601,1310,0
687,7149,0
10500,10499,1
11833,7723,1
6862,7830,0
6672,11537,0
4623,278,0
9448,10620,1
5707,2865,1
2957,6499,1
10166,5995,0
3720,3182,0
6085,10243,1
566,11379,0
2960,4708,1
423,9902,1
1354,5678,0
2285,2211,0
7958,2096,1
9734,7379,0
3133,12073,1
12442,1327,1
4668,7500,1
12275,12767,0
10474,8458,1
3774,12376,0
2537,5902,0
6664,9328,0
4420,4424,1
3133,8009,1
6374,12121,1
12162,11140,0
12378,993,1
9933,7272,0
11528,11029,1
9922,9088,1
6542,10907,0
12272,224,0
4625,11386,1
9816,5185,0
10620,10780,1
2507,1186,0
12378,6181,1
9930,54,0
3133,451,1
2540,10178,0
10170,10383,0
5835,12715,0
12146,9315,0
5712,7924,0
2959,1351,0
3133,7587,1
2507,7781,0
12700,1093,0
4309,2070,1
2281,10957,1
8036,4858,0
669,347,0
2921,7559,1
2281,5797,1
9920,7362,0
12275,155,1
423,9806,1
2988,10185,1
9995,1171,1
12378,1623,1
3133,9374,1
11833,3032,0
12351,4164,0
6411,3033,0
2959,9998,1
6085,8827,1
10590,7549,1
6383,555,1
4623,11995,1
3135,7284,1
2283,7114,0
2960,10420,0
10389,11629,1
2282,7037,0
4304,2966,0
2537,2171,0
5711,10043,0
3135,4681,1
2967,7526,0
10500,5823,0
6659,2009,0
8427,4168,0
7958,11419,1
9995,1489,1
9925,4172,1
2988,5633,0
9925,9265,1
4613,2775,1
4312,7308,0
6085,3301,1
10620,10305,0
2989,9067,0
4625,11417,0
4142,10981,1
2553,4152,0
10167,4196,1
2554,11188,0
2392,8775,0
7252,9811,1
12351,2109,0
3522,10800,0
6672,6542,1
6085,6405,1
2394,10952,0
5712,7901,0
3135,3137,1
10166,1366,0
742,4806,1
1829,1592,0
12378,4459,0
4856,9439,0
2957,10422,1
10499,146,1
10503,1663,0
7840,9461,0
2958,2923,0
4308,6560,0
2560,12140,0
12124,9146,0
10502,10835,0
12146,11584,1
10389,437,1
6085,10132,1
6672,4173,1
8036,11173,0
6661,4229,0
2281,6383,1
3133,6852,1
3133,2269,1
3135,5542,1
12662,611,0
3133,5780,1
2507,5780,1
11732,10048,1
669,4112,0
9995,1062,1
8987,4897,0
9925,7639,1
12593,4628,0
9995,7858,1
12563,3110,0
12275,2641,0
6856,5802,1
12557,2318,0
2960,5712,1
6664,5451,0
9995,8195,1
3133,9365,1
6672,1171,1
423,9429,1
9995,1226,1
6858,3449,1
10474,7235,1
8987,7251,1
7830,3442,0
7252,2863,0
5930,8195,1
4613,4518,1
7842,6799,0
6383,3127,0
6852,7598,0
3846,5757,1
3135,8373,1
4314,3930,1
8425,6328,0
6852,2004,0
3846,1566,1
3133,12302,1
5834,11878,0
2921,9254,0
9995,10821,1
1345,9442,0
9732,12517,1
6138,11354,0
2283,7029,0
9932,12099,0
2507,3743,1
2558,10609,1
12272,5061,0
10169,1386,0
2958,4170,0
3258,3567,0
2957,8627,1
475,11943,0
7612,8777,1
6383,8494,1
2988,586,0
12322,10046,1
4314,10223,1
3135,10028,1
2957,3085,1
6378,11013,1
2281,11366,1
10500,9928,1
5835,6811,0
742,1767,1
7958,1933,1
2424,816,0
2537,7799,0
2921,5712,0
7252,3771,0
5710,1474,0
6672,6837,1
8600,11301,0
7048,8752,0
6664,3427,0
2281,11866,1
3135,8474,1
2988,2756,1
6370,8988,1
2282,11822,0
12322,7770,0
7958,11694,1
4421,11385,1
2957,2811,1
9916,5903,1
9995,9862,1
1353,1730,0
6862,12242,1
3133,24,1
6378,12497,0
6878,11852,0
3191,9842,0
12162,9453,1
2988,458,0
4314,9593,0
9735,8164,1
6861,2412,0
1989,7698,0
12162,10716,1
2288,1626,0
5930,6544,1
6661,8315,0
4668,8667,1
9924,389,0
6867,30,1
2921,8547,0
6085,1810,1
1989,6929,0
12595,7728,0
2281,11649,1
6085,7678,1
6878,5936,0
7956,9010,1
6085,4358,1
2281,11394,1
12146,11891,0
2281,10445,1
7384,10672,0
12135,3235,0
11732,1182,1
10618,7872,1
10618,12599,0
3133,2921,1
6672,6570,0
10169,1215,1
9925,11578,1
4421,250,0
2967,9770,0
2987,8900,1
9448,8680,0
4312,10717,0
10503,11190,0
10502,466,0
3135,6027,1
9995,5947,1
4857,1671,0
2286,2830,0
9734,4730,0
12340,4534,0
9916,6778,1
7956,2507,1
2921,6080,0
7958,2664,0
12442,5191,0
10526,4666,0
6858,6629,1
2957,1545,1
564,2031,0
4856,12574,1
10168,1213,0
4253,2585,0
6383,11584,1
2957,6383,1
6815,11656,0
8987,1659,0
6374,9410,0
3135,8500,1
2540,10542,1
6085,12396,1
9920,8855,0
1354,10817,0
10474,10321,1
2540,9778,0
8425,2522,0
6683,11827,1
10618,12117,1
687,4175,1
10066,11159,1
2553,1982,0
7830,3468,1
6383,8881,1
6383,8588,1
12322,5399,0
5947,6085,1
4314,2658,0
9734,12241,1
6670,11522,0
1355,8203,1
2504,5156,0
10650,1463,0
4669,5610,0
6659,10808,0
10620,12571,1
10168,8343,0
2283,3725,0
10167,3972,1
2281,9281,1
6664,1253,0
12275,98,0
10526,12496,0
7252,5144,0
3675,12182,0
2959,3525,0
2560,10768,0
10618,9885,0
7840,5473,1
6672,4420,1
9916,9709,1
12118,3448,0
2281,6829,1
12328,12248,0
12270,1845,0
6672,3677,0
2537,5482,0
6383,8007,1
4309,4797,0
12378,6543,1
9735,8434,0
9925,1336,1
1829,954,0
9913,9921,1
1355,12475,0
12124,3843,0
2393,8018,0
4622,1048,0
2957,1810,1
4622,7439,1
6852,9469,0
4313,6220,0
6853,5360,0
10166,10402,1
4856,14,0
10389,10132,1
2977,7304,1
2957,11465,1
9995,3647,1
7842,5557,1
6664,2229,1
12378,8216,1
3787,1451,0
2349,6425,1
4309,3838,0
12184,3733,0
4420,742,1
2554,7355,1
2958,6491,0
6085,10269,1
9734,3196,1
9995,7293,0
9735,1986,0
7261,7999,1
2987,443,1
6085,12109,0
12184,728,0
9932,11094,1
423,1186,1
5710,10320,1
12652,12691,0
3133,4624,1
10167,442,1
4622,12164,1
12557,270,0
12378,11334,1
10462,3586,1
9732,11143,0
7842,8577,1
7833,578,0
3749,2903,0
6383,4120,0
6085,11982,1
11529,6078,0
9925,9932,1
12322,6052,0
6383,7775,1
7251,9197,0
7958,12765,1
2958,5686,0
9930,5001,0
475,3187,0
2281,11841,1
12272,12323,0
10069,3507,0
3787,779,1
6672,11834,1
7841,2109,0
3799,2550,0
2424,5307,0
10389,7180,1
12340,11492,0
6852,2308,0
6883,10905,0
11078,4076,0
1353,7289,0
4623,4852,1
10499,10553,0
1829,10443,1
8425,5737,1
3846,1746,1
6754,9031,0
2957,3946,1
509,10887,0
2504,4375,0
6085,8878,0
4668,3799,1
12322,12071,0
7048,5068,0
3133,11841,1
6085,1416,0
4421,443,0
12083,1423,0
10499,8397,1
8558,1162,1
8600,7564,0
3781,3485,1
5837,3128,0
7840,9265,1
9735,12241,1
10166,12037,1
2991,4422,0
4421,4726,1
10650,4189,0
10167,11615,0
2393,11844,0
11733,11055,1
9995,5543,1
6138,6711,0
7048,9998,1
4617,5643,1
2343,11233,0
6544,8842,0
4142,6115,0
1829,6615,0
8558,7663,1
6085,10781,1
12593,4538,0
8243,12088,0
7958,6138,1
6683,809,1
7612,5129,0
7384,3065,0
3135,3693,1
12557,10979,0
4312,2763,0
4617,1761,0
3787,2373,0
3259,8996,0
10169,11777,0
6815,1221,0
1353,8538,0
10389,7577,1
8987,10788,0
2960,5140,0
2988,11765,0
3133,6416,1
3259,3022,1
2554,8123,0
5947,9948,1
9995,12018,0
9806,5398,0
10170,4633,0
6672,11118,1
6858,9569,0
1829,3734,0
3522,2743,0
8425,681,1
10474,7485,0
2556,6178,0
2343,9710,0
10167,5640,1
475,3472,1
6411,5375,0
2424,12390,0
10526,7104,1
8558,3134,0
3729,920,0
3133,2567,1
10618,10012,0
10527,234,0
10389,8571,1
10620,12005,1
12038,5843,0
3675,8914,0
2281,9822,1
423,4174,1
6864,5555,0
5933,6184,0
12134,8286,0
10474,1500,1
11529,10351,0
5835,9498,0
3846,4738,0
6657,904,0
3683,7992,0
12378,5914,1
10500,1075,0
10474,9219,1
6085,791,1
11078,703,0
12322,10598,0
12563,4520,0
11833,7509,1
2960,2636,0
7958,6621,0
10499,10422,1
6085,10821,1
5667,2750,1
3729,1586,0
3133,3911,1
7956,5046,0
2556,10136,0
4420,9573,0
7830,696,1
7958,3446,1
4858,8281,0
9925,3750,0
10618,8442,1
9995,304,1
9453,2411,0
2972,12143,0
2991,12583,0
10169,11805,0
4308,8380,0
2282,11152,0
2281,8362,1
4615,4631,0
3846,6209,1
2540,6414,1
11077,6879,0
9925,1211,1
4615,5793,0
12378,6218,0
566,11284,1
10499,7583,1
6383,7409,1
565,11855,1
6664,355,1
5930,9369,0
11733,7277,0
3846,12343,0
2957,5831,1
4420,11107,0
12662,5401,0
4421,1566,1
7958,7723,1
10167,11841,1
12038,11922,0
6673,12164,1
9816,3818,0
9996,12005,1
9995,3223,1
2283,8642,0
6085,6005,1
2540,10209,1
4617,7266,0
7612,162,0
12442,1083,0
7958,8388,1
11833,7845,1
7251,45,1
9455,6990,0
12378,7438,1
3133,6759,1
10502,242,1
565,3300,1
9455,3853,0
4314,12671,0
9995,6971,1
7958,12468,1
3748,10181,0
9735,1906,1
5930,10075,0
2540,12077,1
2987,9613,0
10168,6210,0
3749,4293,1
6852,407,1
4622,6405,1
3846,5465,0
10618,2506,0
2537,127,1
2554,4625,0
12275,9950,1
2957,10071,1
9933,4316,0
423,9085,1
10167,4463,0
10389,10748,1
6411,3364,0
7830,7369,0
6754,3393,0
8558,10939,0
9925,4214,1
3774,7709,0
6657,9802,0
9995,11983,1
2960,8648,1
7958,4535,1
2957,4726,1
3258,8340,0
6374,11841,1
7836,1409,0
4314,9477,1
8986,3626,0
6683,7313,1
3191,7088,0
2281,3135,1
12378,10480,0
12662,5357,0
6411,12731,0
1353,5381,0
10526,11860,1
3846,3435,1
6370,2417,1
7830,7014,0
9995,5864,1
6275,2850,0
3135,2173,1
12652,2728,0
12563,4973,0
12322,10083,0
6815,7410,1
12378,3525,0
4538,6003,0
9916,784,0
6383,3645,1
12378,5881,1
3781,6653,1
2285,10545,0
566,7448,0
10069,12021,0
9925,4055,0
6683,1662,1
6664,10102,1
4668,1756,0
11733,10183,1
423,7949,1
10501,4318,0
2957,10126,1
10503,1909,0
7958,6182,1
9995,2857,1
8427,7086,0
10618,4797,0
3259,8820,0
4308,1837,1
7384,8002,1
566,6548,1
4304,1062,1
11078,5937,1
2958,4660,0
8987,9229,0
8425,6138,1
9916,8277,1
2282,1747,0
2281,11101,1
12378,6290,1
5930,4852,1
6682,10105,1
475,10184,1
564,12336,1
10389,11450,1
9916,9512,1
11528,10721,1
11833,8599,1
4538,1258,0
8575,2003,1
6442,9341,0
9995,8457,1
2504,1047,0
2281,11078,1
4313,1292,0
6878,9253,1
2957,1765,1
10503,10513,0
2288,3055,1
6861,9031,0
4310,10977,1
12564,10731,0
2393,1207,0
10389,4378,1
12135,1883,0
10389,6097,1
11529,2071,0
5835,9908,0
9995,1612,0
2977,8870,0
566,9019,1
7261,4203,0
9922,3771,0
8036,12533,0
1355,9626,1
5667,9342,1
3749,615,1
6085,2507,1
12378,3904,1
12564,4044,0
6085,7389,1
2980,11148,1
5930,11262,0
6856,3990,0
6683,2619,1
11833,85,1
4308,8365,0
9916,1611,0
2281,1604,1
6085,10508,1
8986,10298,1
2972,12035,0
10618,10386,0
2957,8398,1
10501,1182,1
12662,2794,0
6085,508,0
3670,2307,0
12328,3918,0
742,10678,0
9455,5165,0
12275,2633,0
12383,1731,0
12700,1007,0
7261,6085,1
566,2703,0
687,11836,0
10620,1884,0
3133,9894,1
3781,5309,0
12270,3001,0
9933,6610,1
12563,1100,0
2556,457,0
10585,9424,0
3799,8700,0
2979,8386,0
5667,11819,1
10389,361,0
2960,699,1
12563,11260,0
11528,10607,1
6370,11820,1
6851,9622,0
6085,4755,1
6856,10197,0
9995,6502,1
8558,7389,1
2957,4614,1
9732,9445,0
9916,3528,0
10590,6808,0
2989,7847,0
3749,10147,0
2988,10967,0
10069,10298,1
6815,1749,0
7840,5716,0
12162,6213,0
12378,9072,1
12322,12287,1
2394,10616,0
4420,2343,1
7261,12041,0
3586,2496,1
9033,5459,0
6673,1842,1
9995,8425,1
10166,10401,1
3683,567,1
6378,8807,0
8987,10090,0
10066,8579,1
6542,8466,0
5835,1767,1
7840,6299,0
742,2922,1
9734,11014,1
2957,8986,1
12378,4644,1
4253,1756,0
9816,10453,1
564,916,0
4857,10140,0
11528,12526,0
9922,9827,0
12378,4374,1
7612,5882,0
6085,9073,1
3133,4670,1
7612,7343,0
1353,8591,0
7048,101,0
11732,432,1
2977,5290,0
8600,10928,0
12595,5008,0
8987,6104,1
6658,11657,0
669,10656,0
6663,9547,1
11077,10590,0
4308,10783,0
11833,9140,1
2281,3904,1
3137,4315,0
8558,6674,1
3774,2107,0
6867,1231,1
9455,3925,0
6670,5860,0
12270,3275,0
6683,10643,0
6138,8417,1
12378,913,1
10590,1372,1
565,3630,0
9933,8951,1
1354,5256,0
8425,3757,1
9732,2219,0
9995,10442,1
6682,6883,1
12378,8777,1
8986,11029,1
2281,1663,1
2288,1307,1
6275,1681,0
6085,3919,0
2281,6887,1
6374,709,1
1353,4825,1
7261,7649,1
2283,195,1
6683,4460,1
6659,3446,0
7612,8905,1
2283,6370,1
6754,8875,0
9925,4784,1
10500,8653,1
10389,6759,1
423,10529,0
4310,5161,0
6657,10267,0
742,6849,1
6085,608,1
9922,6640,0
3749,2259,1
3729,736,0
10502,977,1
9932,2158,1
9734,424,0
3670,9525,0
4310,419,0
9925,5958,1
12378,10592,1
11732,742,1
7958,10759,1
4314,6238,0
2977,1356,0
3135,4584,1
6672,8425,1
6370,9110,0
11077,11279,0
7836,10866,0
566,8940,1
707,12570,0
6085,10158,1
6085,3692,1
6863,6761,0
8243,8140,0
12652,3477,0
10526,2859,1
4309,4424,1
6275,4153,0
1345,2713,0
669,6483,0
6878,6465,1
11528,9447,0
3078,2496,1
10169,1182,1
6383,8182,1
9448,4305,1
10501,10152,0
3133,7996,1
2979,9927,0
11529,9710,0
8425,8693,1
4421,6848,1
12270,12451,0
6673,9903,1
10499,4873,1
4312,386,0
1353,11571,1
2286,12050,0
6411,4544,0
6383,11146,1
2349,8588,0
3774,161,0
3135,8547,1
4668,11054,1
4310,9348,0
3137,4848,0
12146,6029,1
7836,11162,0
4310,1410,0
566,565,1
12162,2935,1
3135,4852,1
9033,9802,0
6861,227,0
6370,2996,0
3135,436,1
11732,1687,0
3078,2482,0
6085,3550,0
2281,2913,1
2991,3557,0
6138,4427,0
6673,7964,1
6864,970,0
4858,8844,0
4538,4109,0
4625,8494,0
12275,2459,0
9995,4853,1
8427,3573,0
1355,5486,0
12378,3493,1
6672,8412,0
9995,12005,1
3648,7300,0
6670,640,0
7251,6008,1
4668,756,1
12038,4787,0
3133,10926,0
12184,7334,1
6377,2040,1
2972,1213,0
1989,4930,0
9925,1268,1
6863,7702,0
2283,12339,1
12322,10316,1
12593,9115,0
6672,8192,1
2349,10831,0
7958,2335,1
7958,3493,1
10585,3495,0
10069,107,0
9734,10960,0
1354,8508,0
2286,12511,0
9448,11417,1
10069,6326,1
3259,7313,1
3135,9232,0
12118,3913,0
2281,7736,1
7048,5698,1
12378,8910,1
3133,8627,1
6085,3461,1
4617,8200,1
3133,11791,1
12557,2519,0
6858,11153,0
2960,4623,1
3720,2760,0
12378,2774,1
3137,6802,1
9916,4645,1
10585,11093,1
6861,6164,0
509,9339,0
9806,4535,1
4538,10481,0
9933,11093,0
9920,10235,0
10170,11608,0
12118,8781,1
565,4406,0
3078,11904,0
669,12526,0
3683,5626,0
423,7827,0
8558,4690,0
6883,2246,0
8575,10835,1
10389,5640,1
10618,11681,0
3135,941,1
10169,270,1
2977,4948,0
5930,11795,1
6138,10792,1
6374,5276,0
11733,6843,1
3781,1640,0
9995,2995,1
1345,10329,0
565,11040,1
11529,1360,0
6085,6736,0
10069,1593,1
2560,7108,0
6085,11419,1
5834,7272,1
2283,5985,1
2957,1261,1
7384,9900,1
4313,827,0
9932,11171,0
3846,11454,0
2283,6464,1
6370,10714,1
7958,10921,1
6275,10531,0
6377,12774,0
6853,3619,0
6085,12077,1
3522,7928,0
3133,6385,1
742,8458,1
11077,2091,1
7252,5742,0
2281,12417,1
1989,3964,0
2507,1308,1
9455,2717,0
3133,9707,1
10389,12255,1
3259,12259,0
